rownames,year,age,race,sex,educ,relactiv,pid,abortion
51029,2008,48.0,Black,Female,14.0,1.0,3.0,1.0
51030,2008,56.0,Black,Female,9.0,1.0,0.0,0.0
51032,2008,40.0,Black,Male,19.0,1.0,1.0,1.0
51033,2008,62.0,White,Female,18.0,1.0,0.0,1.0
51034,2008,71.0,Black,Male,16.0,1.0,2.0,1.0
51035,2008,58.0,Black,Female,16.0,5.0,2.0,1.0
51036,2008,34.0,Other,Female,18.0,1.0,5.0,1.0
51037,2008,26.0,White,Male,15.0,6.0,3.0,1.0
51039,2008,36.0,White,Male,16.0,3.0,3.0,1.0
51040,2008,37.0,Other,Male,14.0,1.0,3.0,1.0
51041,2008,52.0,White,Male,12.0,1.0,4.0,1.0
51042,2008,61.0,White,Female,12.0,3.0,1.0,1.0
51043,2008,63.0,White,Female,12.0,3.0,5.0,1.0
51044,2008,74.0,White,Female,13.0,1.0,6.0,1.0
51045,2008,70.0,White,Female,13.0,4.0,0.0,1.0
51046,2008,38.0,White,Female,12.0,5.0,2.0,1.0
51047,2008,32.0,Black,Male,14.0,1.0,1.0,1.0
51049,2008,41.0,Black,Male,14.0,4.0,0.0,1.0
51050,2008,45.0,White,Male,18.0,1.0,0.0,1.0
51052,2008,54.0,Other,Female,12.0,2.0,1.0,0.0
51054,2008,66.0,White,Female,12.0,1.0,6.0,1.0
51058,2008,53.0,White,Female,14.0,1.0,3.0,1.0
51059,2008,78.0,White,Female,16.0,1.0,4.0,1.0
51060,2008,38.0,Other,Female,16.0,3.0,5.0,1.0
51062,2008,60.0,White,Female,10.0,1.0,3.0,0.0
51064,2008,28.0,White,Female,16.0,1.0,2.0,1.0
51066,2008,38.0,Other,Male,18.0,3.0,0.0,1.0
51067,2008,55.0,White,Female,20.0,8.0,1.0,1.0
51072,2008,34.0,White,Female,14.0,1.0,6.0,1.0
51073,2008,53.0,White,Female,16.0,8.0,3.0,1.0
51074,2008,22.0,White,Male,15.0,3.0,2.0,1.0
51078,2008,24.0,Black,Male,12.0,1.0,1.0,1.0
51081,2008,65.0,White,Male,20.0,1.0,0.0,1.0
51082,2008,43.0,White,Male,20.0,8.0,0.0,1.0
51084,2008,43.0,Other,Male,9.0,1.0,1.0,1.0
51086,2008,43.0,White,Male,14.0,1.0,0.0,1.0
51087,2008,50.0,Other,Male,12.0,3.0,1.0,1.0
51089,2008,38.0,White,Male,16.0,1.0,5.0,1.0
51091,2008,45.0,White,Female,12.0,1.0,5.0,1.0
51092,2008,58.0,White,Male,12.0,1.0,2.0,1.0
51093,2008,56.0,White,Female,16.0,2.0,5.0,1.0
51095,2008,28.0,White,Female,12.0,3.0,5.0,0.0
51096,2008,64.0,White,Female,12.0,2.0,2.0,1.0
51097,2008,68.0,White,Male,14.0,1.0,0.0,1.0
51098,2008,35.0,White,Female,12.0,1.0,5.0,1.0
51099,2008,39.0,White,Female,14.0,3.0,1.0,1.0
51100,2008,47.0,White,Female,15.0,1.0,1.0,1.0
51103,2008,50.0,Black,Male,16.0,3.0,0.0,1.0
51104,2008,19.0,Black,Female,13.0,6.0,0.0,1.0
51108,2008,40.0,White,Male,13.0,1.0,2.0,1.0
51109,2008,54.0,White,Male,12.0,1.0,1.0,1.0
51111,2008,33.0,White,Male,15.0,2.0,5.0,1.0
51114,2008,57.0,White,Male,15.0,4.0,1.0,1.0
51117,2008,48.0,White,Female,18.0,1.0,0.0,1.0
51118,2008,27.0,Other,Female,8.0,3.0,3.0,0.0
51120,2008,44.0,White,Female,15.0,2.0,5.0,1.0
51121,2008,63.0,White,Female,12.0,2.0,5.0,1.0
51125,2008,83.0,White,Male,12.0,3.0,1.0,1.0
51126,2008,76.0,White,Female,10.0,1.0,6.0,1.0
51127,2008,21.0,Other,Male,11.0,2.0,3.0,1.0
51129,2008,66.0,White,Male,12.0,1.0,2.0,1.0
51130,2008,60.0,White,Female,12.0,2.0,4.0,1.0
51132,2008,34.0,White,Female,18.0,8.0,1.0,1.0
51133,2008,34.0,White,Female,16.0,4.0,1.0,1.0
51134,2008,71.0,White,Male,17.0,6.0,4.0,1.0
51137,2008,27.0,White,Male,16.0,1.0,2.0,1.0
51138,2008,81.0,White,Female,13.0,1.0,0.0,1.0
51139,2008,73.0,White,Male,18.0,1.0,6.0,1.0
51140,2008,62.0,White,Female,20.0,5.0,1.0,1.0
51141,2008,48.0,White,Female,16.0,1.0,6.0,1.0
51142,2008,52.0,White,Female,18.0,1.0,2.0,1.0
51144,2008,27.0,White,Male,18.0,4.0,3.0,1.0
51148,2008,68.0,Other,Male,12.0,1.0,6.0,1.0
51150,2008,24.0,White,Female,15.0,4.0,2.0,1.0
51151,2008,39.0,Other,Female,16.0,4.0,3.0,1.0
51152,2008,47.0,White,Male,12.0,8.0,3.0,1.0
51154,2008,47.0,White,Female,18.0,3.0,0.0,1.0
51155,2008,27.0,White,Male,16.0,1.0,6.0,1.0
51156,2008,61.0,White,Male,18.0,1.0,1.0,1.0
51157,2008,47.0,White,Male,14.0,2.0,1.0,1.0
51159,2008,45.0,White,Female,16.0,4.0,0.0,1.0
51160,2008,33.0,Other,Female,11.0,1.0,0.0,1.0
51161,2008,27.0,Other,Female,14.0,1.0,1.0,1.0
51162,2008,18.0,Black,Male,15.0,7.0,0.0,1.0
51163,2008,61.0,White,Male,12.0,6.0,5.0,1.0
51164,2008,79.0,White,Male,14.0,5.0,4.0,1.0
51165,2008,36.0,White,Female,13.0,1.0,4.0,1.0
51167,2008,60.0,White,Male,14.0,3.0,1.0,1.0
51168,2008,46.0,White,Female,12.0,8.0,4.0,0.0
51169,2008,37.0,Other,Female,9.0,5.0,3.0,1.0
51174,2008,20.0,White,Female,15.0,1.0,0.0,1.0
51176,2008,47.0,Other,Female,12.0,8.0,5.0,0.0
51177,2008,25.0,Other,Male,12.0,1.0,2.0,1.0
51178,2008,21.0,Other,Male,10.0,1.0,4.0,1.0
51179,2008,40.0,White,Male,6.0,1.0,2.0,1.0
51180,2008,20.0,White,Male,14.0,2.0,1.0,1.0
51183,2008,24.0,White,Male,16.0,3.0,1.0,1.0
51185,2008,57.0,Black,Male,14.0,1.0,1.0,1.0
51188,2008,27.0,Other,Female,15.0,3.0,1.0,1.0
51190,2008,69.0,White,Female,9.0,1.0,6.0,0.0
51193,2008,20.0,Other,Female,12.0,1.0,2.0,1.0
51196,2008,69.0,White,Female,16.0,3.0,2.0,1.0
51197,2008,53.0,White,Male,19.0,5.0,2.0,1.0
51200,2008,27.0,White,Female,14.0,1.0,2.0,1.0
51201,2008,40.0,White,Female,13.0,1.0,1.0,1.0
51202,2008,56.0,White,Female,13.0,3.0,5.0,1.0
51203,2008,37.0,White,Male,13.0,1.0,1.0,1.0
51204,2008,69.0,White,Female,0.0,10.0,3.0,1.0
51205,2008,50.0,White,Male,15.0,3.0,6.0,1.0
51207,2008,53.0,White,Male,18.0,1.0,1.0,1.0
51209,2008,43.0,White,Male,14.0,1.0,5.0,1.0
51211,2008,55.0,Other,Female,16.0,6.0,6.0,1.0
51212,2008,29.0,White,Female,16.0,6.0,6.0,0.0
51213,2008,31.0,White,Male,16.0,1.0,0.0,1.0
51214,2008,59.0,Other,Female,6.0,1.0,1.0,1.0
51217,2008,87.0,Other,Female,14.0,5.0,0.0,1.0
51218,2008,47.0,Black,Female,12.0,1.0,2.0,1.0
51220,2008,62.0,Black,Female,12.0,3.0,0.0,1.0
51221,2008,25.0,Black,Female,11.0,1.0,1.0,1.0
51222,2008,33.0,Other,Female,12.0,1.0,3.0,1.0
51223,2008,54.0,Other,Male,9.0,1.0,0.0,1.0
51225,2008,45.0,Black,Female,9.0,1.0,6.0,0.0
51226,2008,23.0,Other,Male,8.0,1.0,2.0,1.0
51227,2008,20.0,Other,Female,13.0,3.0,0.0,1.0
51231,2008,29.0,White,Female,20.0,1.0,0.0,1.0
51232,2008,33.0,White,Female,16.0,1.0,0.0,1.0
51233,2008,83.0,White,Female,17.0,6.0,0.0,1.0
51234,2008,37.0,White,Male,19.0,1.0,0.0,1.0
51236,2008,59.0,White,Male,14.0,4.0,0.0,1.0
51238,2008,53.0,White,Female,16.0,1.0,1.0,1.0
51241,2008,43.0,White,Male,12.0,1.0,3.0,1.0
51242,2008,55.0,White,Male,19.0,5.0,2.0,1.0
51243,2008,60.0,White,Male,14.0,3.0,0.0,1.0
51245,2008,36.0,Black,Male,11.0,3.0,1.0,1.0
51246,2008,89.0,Other,Female,4.0,6.0,6.0,1.0
51247,2008,40.0,White,Male,14.0,1.0,2.0,1.0
51248,2008,69.0,White,Female,16.0,4.0,2.0,1.0
51250,2008,80.0,Other,Male,14.0,1.0,6.0,1.0
51251,2008,45.0,White,Male,15.0,9.0,5.0,1.0
51252,2008,27.0,White,Female,14.0,1.0,4.0,1.0
51253,2008,57.0,White,Male,8.0,1.0,0.0,1.0
51255,2008,54.0,White,Male,12.0,4.0,5.0,1.0
51256,2008,63.0,White,Male,12.0,5.0,2.0,1.0
51257,2008,60.0,Black,Female,12.0,1.0,0.0,1.0
51258,2008,87.0,Black,Male,8.0,1.0,2.0,1.0
51260,2008,49.0,Black,Male,14.0,1.0,2.0,1.0
51261,2008,66.0,White,Male,16.0,1.0,2.0,1.0
51262,2008,29.0,White,Female,12.0,3.0,2.0,1.0
51263,2008,57.0,White,Female,12.0,1.0,6.0,0.0
51266,2008,45.0,White,Male,10.0,2.0,5.0,1.0
51267,2008,50.0,White,Male,11.0,1.0,3.0,1.0
51268,2008,79.0,White,Male,12.0,4.0,1.0,1.0
51269,2008,87.0,White,Female,13.0,1.0,1.0,1.0
51270,2008,47.0,Black,Male,13.0,3.0,1.0,1.0
51272,2008,48.0,White,Male,16.0,3.0,0.0,1.0
51273,2008,42.0,Other,Male,16.0,1.0,0.0,1.0
51274,2008,37.0,White,Male,13.0,1.0,4.0,1.0
51275,2008,39.0,Other,Female,16.0,1.0,4.0,1.0
51282,2008,47.0,White,Male,12.0,1.0,1.0,1.0
51283,2008,26.0,White,Male,6.0,3.0,3.0,0.0
51285,2008,55.0,White,Female,10.0,1.0,3.0,1.0
51286,2008,50.0,White,Female,14.0,1.0,6.0,1.0
51287,2008,39.0,Other,Male,16.0,2.0,2.0,1.0
51288,2008,58.0,White,Male,18.0,3.0,5.0,1.0
51290,2008,41.0,Other,Male,17.0,1.0,2.0,1.0
51293,2008,27.0,Other,Female,11.0,1.0,3.0,1.0
51294,2008,28.0,White,Male,6.0,1.0,1.0,1.0
51295,2008,22.0,Other,Female,13.0,1.0,3.0,1.0
51296,2008,39.0,Other,Male,15.0,2.0,6.0,1.0
51299,2008,30.0,White,Female,16.0,1.0,5.0,1.0
51300,2008,46.0,White,Male,14.0,1.0,2.0,1.0
51302,2008,33.0,White,Female,20.0,1.0,0.0,1.0
51304,2008,20.0,Other,Male,14.0,1.0,1.0,1.0
51305,2008,29.0,White,Female,11.0,1.0,2.0,1.0
51306,2008,20.0,Other,Male,13.0,1.0,1.0,1.0
51307,2008,27.0,White,Female,9.0,1.0,2.0,1.0
51308,2008,40.0,Other,Male,14.0,3.0,2.0,1.0
51309,2008,18.0,Black,Female,12.0,1.0,1.0,1.0
51310,2008,53.0,White,Male,14.0,1.0,3.0,1.0
51311,2008,44.0,White,Male,6.0,1.0,3.0,1.0
51312,2008,30.0,White,Male,12.0,1.0,5.0,1.0
51313,2008,52.0,White,Female,4.0,6.0,3.0,0.0
51316,2008,44.0,White,Female,14.0,6.0,1.0,1.0
51317,2008,78.0,White,Female,8.0,1.0,0.0,1.0
51318,2008,47.0,White,Male,14.0,1.0,5.0,1.0
51319,2008,42.0,White,Male,14.0,1.0,5.0,1.0
51321,2008,35.0,White,Female,10.0,8.0,1.0,1.0
51323,2008,36.0,Black,Female,14.0,3.0,1.0,1.0
51325,2008,32.0,Black,Female,14.0,1.0,0.0,1.0
51326,2008,71.0,Black,Male,14.0,10.0,0.0,1.0
51327,2008,19.0,Black,Female,11.0,2.0,2.0,1.0
51328,2008,52.0,Black,Female,14.0,4.0,2.0,1.0
51329,2008,36.0,Black,Female,14.0,6.0,0.0,1.0
51330,2008,57.0,Black,Female,12.0,8.0,0.0,1.0
51331,2008,24.0,Black,Female,11.0,3.0,3.0,1.0
51333,2008,28.0,White,Female,12.0,1.0,2.0,1.0
51335,2008,46.0,Other,Male,16.0,1.0,1.0,1.0
51336,2008,43.0,Black,Female,18.0,6.0,1.0,1.0
51337,2008,75.0,White,Male,14.0,2.0,4.0,1.0
51338,2008,40.0,Black,Female,14.0,4.0,0.0,0.0
51339,2008,38.0,Other,Female,4.0,2.0,3.0,1.0
51343,2008,49.0,White,Female,20.0,1.0,0.0,1.0
51346,2008,23.0,White,Female,13.0,1.0,2.0,1.0
51347,2008,50.0,White,Female,16.0,8.0,5.0,1.0
51349,2008,48.0,Black,Female,15.0,3.0,0.0,1.0
51350,2008,71.0,White,Female,16.0,4.0,5.0,1.0
51351,2008,19.0,Other,Female,12.0,1.0,1.0,1.0
51352,2008,30.0,White,Female,13.0,2.0,3.0,0.0
51353,2008,55.0,Black,Male,12.0,1.0,1.0,1.0
51355,2008,43.0,Other,Female,4.0,3.0,4.0,1.0
51356,2008,66.0,White,Male,16.0,6.0,1.0,1.0
51357,2008,56.0,Other,Male,16.0,3.0,3.0,1.0
51360,2008,89.0,White,Female,12.0,6.0,6.0,1.0
51362,2008,52.0,White,Female,18.0,1.0,0.0,1.0
51363,2008,40.0,Black,Female,14.0,8.0,0.0,1.0
51364,2008,57.0,Black,Male,10.0,1.0,0.0,1.0
51366,2008,25.0,Black,Female,14.0,1.0,0.0,1.0
51367,2008,44.0,Black,Female,10.0,1.0,3.0,1.0
51372,2008,52.0,Black,Female,13.0,8.0,0.0,1.0
51373,2008,45.0,Black,Male,16.0,1.0,1.0,1.0
51377,2008,28.0,Black,Female,12.0,1.0,4.0,1.0
51378,2008,25.0,Other,Female,11.0,1.0,4.0,1.0
51379,2008,58.0,White,Male,14.0,1.0,0.0,1.0
51381,2008,60.0,Black,Female,15.0,4.0,0.0,1.0
51382,2008,49.0,Other,Male,14.0,8.0,3.0,0.0
51383,2008,47.0,Black,Female,14.0,1.0,1.0,1.0
51385,2008,31.0,Black,Female,12.0,1.0,2.0,1.0
51386,2008,38.0,Other,Female,12.0,6.0,6.0,1.0
51388,2008,24.0,White,Male,12.0,2.0,3.0,1.0
51391,2008,31.0,Other,Female,16.0,6.0,0.0,1.0
51395,2008,56.0,White,Male,12.0,1.0,3.0,1.0
51401,2008,49.0,Black,Female,20.0,5.0,0.0,1.0
51402,2008,32.0,White,Female,12.0,3.0,5.0,1.0
51403,2008,37.0,Other,Female,18.0,1.0,2.0,1.0
51407,2008,19.0,White,Female,14.0,1.0,3.0,1.0
51408,2008,53.0,White,Male,16.0,1.0,6.0,1.0
51410,2008,63.0,White,Female,17.0,6.0,3.0,1.0
51411,2008,57.0,White,Male,13.0,1.0,3.0,1.0
51412,2008,74.0,White,Female,15.0,1.0,6.0,1.0
51413,2008,89.0,Black,Female,13.0,5.0,0.0,1.0
51414,2008,20.0,Black,Female,11.0,1.0,1.0,1.0
51415,2008,28.0,Black,Female,12.0,6.0,0.0,1.0
51416,2008,84.0,White,Female,12.0,4.0,1.0,1.0
51417,2008,60.0,White,Male,18.0,1.0,4.0,1.0
51420,2008,53.0,White,Female,11.0,1.0,1.0,1.0
51421,2008,58.0,White,Male,15.0,4.0,4.0,1.0
51422,2008,80.0,White,Male,8.0,4.0,0.0,1.0
51423,2008,45.0,White,Male,14.0,3.0,5.0,1.0
51424,2008,33.0,White,Male,14.0,1.0,3.0,1.0
51426,2008,44.0,White,Female,16.0,4.0,6.0,1.0
51427,2008,41.0,White,Female,12.0,1.0,1.0,1.0
51428,2008,68.0,White,Male,18.0,2.0,3.0,1.0
51430,2008,35.0,White,Male,6.0,1.0,3.0,0.0
51431,2008,33.0,Other,Male,11.0,1.0,3.0,1.0
51432,2008,57.0,White,Male,4.0,3.0,0.0,1.0
51433,2008,49.0,White,Female,18.0,6.0,6.0,1.0
51434,2008,33.0,Black,Female,11.0,6.0,0.0,1.0
51435,2008,24.0,White,Female,14.0,4.0,3.0,1.0
51436,2008,28.0,White,Male,12.0,8.0,6.0,0.0
51437,2008,56.0,White,Female,15.0,10.0,6.0,0.0
51439,2008,72.0,White,Male,16.0,4.0,5.0,1.0
51440,2008,38.0,White,Male,12.0,6.0,4.0,1.0
51442,2008,22.0,White,Male,9.0,1.0,3.0,1.0
51444,2008,23.0,Black,Male,12.0,3.0,1.0,1.0
51454,2008,36.0,Black,Female,11.0,1.0,4.0,1.0
51456,2008,24.0,White,Male,16.0,3.0,0.0,1.0
51458,2008,35.0,White,Male,16.0,1.0,5.0,1.0
51459,2008,68.0,Black,Male,12.0,1.0,0.0,1.0
51460,2008,29.0,White,Male,16.0,1.0,3.0,1.0
51462,2008,31.0,Other,Female,20.0,1.0,3.0,1.0
51463,2008,68.0,White,Female,16.0,3.0,5.0,1.0
51464,2008,57.0,White,Female,18.0,6.0,1.0,1.0
51465,2008,62.0,White,Female,16.0,4.0,6.0,0.0
51466,2008,80.0,White,Female,19.0,6.0,0.0,1.0
51467,2008,21.0,Black,Male,13.0,1.0,1.0,1.0
51469,2008,40.0,Other,Male,6.0,5.0,3.0,1.0
51471,2008,35.0,White,Female,18.0,1.0,0.0,1.0
51473,2008,51.0,White,Female,18.0,1.0,0.0,1.0
51474,2008,60.0,White,Male,16.0,3.0,2.0,1.0
51476,2008,19.0,Other,Male,13.0,1.0,1.0,1.0
51477,2008,64.0,White,Female,16.0,2.0,6.0,1.0
51480,2008,44.0,White,Male,18.0,1.0,0.0,1.0
51481,2008,47.0,White,Female,12.0,1.0,0.0,1.0
51482,2008,36.0,White,Female,13.0,1.0,1.0,1.0
51483,2008,19.0,White,Female,12.0,4.0,5.0,1.0
51485,2008,51.0,White,Male,9.0,8.0,6.0,0.0
51487,2008,23.0,White,Female,13.0,1.0,0.0,1.0
51488,2008,56.0,White,Male,16.0,8.0,5.0,0.0
51489,2008,56.0,White,Male,16.0,6.0,6.0,1.0
51490,2008,31.0,White,Male,17.0,3.0,4.0,1.0
51491,2008,29.0,White,Male,18.0,7.0,4.0,1.0
51492,2008,62.0,White,Female,2.0,1.0,3.0,1.0
51493,2008,52.0,White,Female,6.0,1.0,3.0,1.0
51495,2008,76.0,White,Female,14.0,1.0,3.0,1.0
51499,2008,73.0,White,Male,16.0,3.0,5.0,1.0
51504,2008,22.0,Black,Female,12.0,3.0,3.0,0.0
51505,2008,23.0,Black,Female,11.0,1.0,3.0,0.0
51506,2008,31.0,Black,Female,13.0,6.0,1.0,1.0
51507,2008,50.0,White,Female,12.0,1.0,0.0,0.0
51508,2008,28.0,Black,Female,16.0,1.0,0.0,1.0
51512,2008,65.0,White,Male,12.0,3.0,6.0,1.0
51518,2008,42.0,Other,Female,11.0,4.0,3.0,1.0
51519,2008,42.0,White,Female,18.0,1.0,0.0,1.0
51520,2008,20.0,White,Male,12.0,1.0,3.0,1.0
51521,2008,74.0,White,Female,16.0,1.0,5.0,0.0
51523,2008,39.0,White,Female,6.0,1.0,3.0,1.0
51524,2008,71.0,White,Male,18.0,1.0,3.0,1.0
51525,2008,62.0,White,Female,12.0,1.0,4.0,1.0
51526,2008,42.0,White,Female,12.0,8.0,5.0,1.0
51527,2008,20.0,White,Female,13.0,1.0,0.0,1.0
51528,2008,47.0,White,Male,16.0,3.0,4.0,1.0
51530,2008,46.0,White,Male,16.0,5.0,6.0,1.0
51532,2008,40.0,White,Female,14.0,1.0,3.0,1.0
51535,2008,38.0,White,Female,18.0,1.0,5.0,1.0
51537,2008,48.0,White,Female,12.0,1.0,2.0,0.0
51538,2008,54.0,White,Female,16.0,5.0,2.0,1.0
51543,2008,71.0,White,Female,12.0,2.0,0.0,1.0
51545,2008,23.0,Black,Female,11.0,1.0,3.0,1.0
51551,2008,19.0,White,Female,12.0,1.0,1.0,1.0
51552,2008,51.0,White,Male,16.0,6.0,5.0,1.0
51554,2008,25.0,White,Male,13.0,8.0,1.0,1.0
51556,2008,29.0,White,Female,14.0,1.0,5.0,1.0
51557,2008,53.0,White,Male,12.0,2.0,4.0,1.0
51558,2008,26.0,White,Male,8.0,2.0,0.0,1.0
51560,2008,62.0,White,Male,12.0,1.0,4.0,1.0
51561,2008,30.0,White,Female,12.0,3.0,1.0,1.0
51566,2008,44.0,White,Female,11.0,2.0,3.0,1.0
51569,2008,33.0,White,Female,12.0,4.0,0.0,1.0
51573,2008,56.0,White,Female,12.0,4.0,6.0,1.0
51576,2008,86.0,White,Male,16.0,1.0,1.0,1.0
51577,2008,65.0,White,Male,18.0,1.0,0.0,1.0
51581,2008,68.0,White,Female,16.0,1.0,4.0,1.0
51582,2008,20.0,White,Female,14.0,8.0,1.0,1.0
51583,2008,23.0,Other,Male,12.0,1.0,2.0,1.0
51584,2008,29.0,White,Male,12.0,1.0,2.0,1.0
51585,2008,73.0,White,Female,13.0,1.0,5.0,1.0
51587,2008,61.0,White,Male,18.0,1.0,2.0,1.0
51588,2008,36.0,White,Female,9.0,3.0,3.0,1.0
51591,2008,28.0,White,Female,14.0,3.0,2.0,1.0
51593,2008,75.0,Other,Female,10.0,1.0,6.0,1.0
51594,2008,19.0,White,Female,11.0,3.0,1.0,1.0
51595,2008,52.0,White,Female,17.0,8.0,5.0,1.0
51597,2008,44.0,White,Male,16.0,5.0,3.0,1.0
51598,2008,26.0,White,Male,11.0,1.0,2.0,1.0
51599,2008,20.0,Black,Female,13.0,1.0,2.0,1.0
51606,2008,61.0,White,Male,16.0,8.0,2.0,1.0
51608,2008,35.0,White,Male,17.0,9.0,6.0,0.0
51609,2008,70.0,White,Female,19.0,6.0,0.0,1.0
51610,2008,47.0,White,Female,12.0,3.0,5.0,1.0
51613,2008,51.0,White,Male,15.0,1.0,0.0,1.0
51614,2008,69.0,White,Female,13.0,5.0,6.0,1.0
51617,2008,67.0,White,Female,15.0,2.0,1.0,1.0
51618,2008,50.0,White,Male,18.0,4.0,2.0,1.0
51620,2008,57.0,White,Male,12.0,1.0,0.0,1.0
51621,2008,46.0,White,Male,19.0,4.0,3.0,1.0
51623,2008,75.0,White,Female,12.0,4.0,3.0,1.0
51625,2008,23.0,Black,Female,16.0,6.0,1.0,1.0
51628,2008,61.0,White,Male,12.0,3.0,4.0,1.0
51630,2008,47.0,White,Female,12.0,4.0,1.0,1.0
51631,2008,41.0,White,Female,12.0,7.0,6.0,0.0
51632,2008,67.0,White,Male,15.0,4.0,6.0,1.0
51633,2008,59.0,White,Female,13.0,1.0,1.0,0.0
51635,2008,71.0,White,Male,16.0,4.0,6.0,1.0
51637,2008,56.0,White,Male,13.0,8.0,5.0,1.0
51638,2008,44.0,White,Male,12.0,4.0,6.0,1.0
51640,2008,27.0,White,Female,13.0,3.0,0.0,1.0
51641,2008,48.0,White,Female,16.0,1.0,5.0,1.0
51643,2008,41.0,White,Female,17.0,1.0,0.0,1.0
51646,2008,64.0,White,Female,12.0,8.0,5.0,1.0
51653,2008,56.0,White,Female,14.0,3.0,5.0,0.0
51655,2008,68.0,White,Female,12.0,4.0,1.0,1.0
51656,2008,61.0,White,Female,12.0,1.0,4.0,1.0
51658,2008,41.0,White,Female,16.0,4.0,3.0,1.0
51659,2008,42.0,White,Female,12.0,6.0,6.0,0.0
51661,2008,51.0,White,Male,14.0,1.0,3.0,1.0
51664,2008,28.0,White,Female,12.0,1.0,2.0,1.0
51665,2008,58.0,White,Female,18.0,7.0,4.0,0.0
51667,2008,76.0,White,Female,14.0,6.0,4.0,1.0
51668,2008,76.0,White,Female,3.0,6.0,6.0,1.0
51669,2008,54.0,Black,Female,14.0,4.0,0.0,1.0
51670,2008,19.0,Black,Female,11.0,3.0,4.0,1.0
51672,2008,72.0,White,Female,12.0,8.0,6.0,1.0
51674,2008,23.0,White,Female,14.0,1.0,1.0,1.0
51675,2008,69.0,White,Female,4.0,2.0,0.0,1.0
51679,2008,46.0,Black,Female,19.0,7.0,1.0,1.0
51680,2008,20.0,White,Female,12.0,1.0,4.0,1.0
51681,2008,36.0,White,Male,18.0,7.0,2.0,1.0
51688,2008,77.0,White,Female,12.0,1.0,0.0,1.0
51689,2008,25.0,White,Female,14.0,1.0,0.0,1.0
51690,2008,41.0,Black,Female,0.0,5.0,3.0,1.0
51691,2008,35.0,White,Female,14.0,1.0,1.0,1.0
51694,2008,31.0,White,Female,18.0,1.0,1.0,1.0
51696,2008,28.0,Other,Female,20.0,1.0,3.0,1.0
51698,2008,31.0,White,Male,8.0,2.0,2.0,1.0
51699,2008,24.0,White,Female,16.0,3.0,0.0,1.0
51700,2008,34.0,Black,Male,19.0,1.0,2.0,1.0
51701,2008,45.0,Black,Female,12.0,4.0,1.0,1.0
51703,2008,37.0,Black,Female,11.0,6.0,3.0,1.0
51704,2008,29.0,White,Male,12.0,1.0,3.0,1.0
51705,2008,26.0,White,Female,11.0,2.0,2.0,1.0
51707,2008,28.0,Other,Female,14.0,1.0,1.0,1.0
51708,2008,40.0,Other,Male,16.0,4.0,5.0,1.0
51709,2008,45.0,Other,Male,14.0,4.0,5.0,1.0
51713,2008,43.0,Other,Male,18.0,2.0,1.0,1.0
51714,2008,23.0,White,Male,16.0,1.0,4.0,1.0
51716,2008,43.0,White,Male,19.0,2.0,0.0,1.0
51723,2008,40.0,White,Male,20.0,4.0,3.0,1.0
51725,2008,48.0,White,Male,16.0,1.0,4.0,1.0
51726,2008,54.0,White,Female,16.0,1.0,2.0,1.0
51727,2008,56.0,Black,Female,8.0,4.0,6.0,1.0
51728,2008,53.0,White,Male,9.0,1.0,2.0,1.0
51730,2008,81.0,White,Male,17.0,1.0,2.0,1.0
51733,2008,21.0,White,Female,14.0,3.0,0.0,1.0
51734,2008,38.0,White,Male,16.0,2.0,1.0,1.0
51736,2008,56.0,White,Male,14.0,4.0,4.0,0.0
51740,2008,25.0,White,Male,16.0,1.0,2.0,1.0
51741,2008,50.0,White,Male,14.0,4.0,6.0,1.0
51744,2008,74.0,White,Female,12.0,4.0,3.0,1.0
51747,2008,44.0,White,Female,12.0,4.0,1.0,1.0
51748,2008,43.0,White,Male,12.0,1.0,6.0,1.0
51750,2008,41.0,White,Male,12.0,2.0,2.0,1.0
51752,2008,51.0,White,Male,9.0,2.0,3.0,1.0
51754,2008,30.0,White,Female,13.0,1.0,1.0,1.0
51755,2008,65.0,White,Male,12.0,8.0,6.0,1.0
51756,2008,48.0,White,Male,16.0,3.0,5.0,1.0
51757,2008,43.0,White,Male,11.0,1.0,3.0,1.0
51758,2008,42.0,White,Male,12.0,3.0,0.0,1.0
51759,2008,18.0,White,Female,6.0,8.0,1.0,0.0
51760,2008,52.0,White,Female,12.0,1.0,5.0,1.0
51761,2008,45.0,White,Female,16.0,1.0,0.0,1.0
51762,2008,51.0,Black,Male,12.0,1.0,2.0,1.0
51763,2008,49.0,Black,Female,12.0,4.0,1.0,1.0
51765,2008,68.0,White,Male,16.0,1.0,4.0,1.0
51766,2008,34.0,White,Female,12.0,2.0,1.0,1.0
51767,2008,28.0,White,Male,16.0,5.0,6.0,1.0
51769,2008,44.0,White,Female,12.0,6.0,3.0,0.0
51770,2008,62.0,White,Male,12.0,1.0,4.0,1.0
51771,2008,26.0,Black,Female,12.0,1.0,0.0,1.0
51772,2008,31.0,Black,Female,11.0,4.0,0.0,1.0
51773,2008,35.0,Black,Male,12.0,1.0,5.0,1.0
51774,2008,26.0,Black,Male,11.0,2.0,2.0,1.0
51776,2008,27.0,White,Male,11.0,1.0,5.0,1.0
51777,2008,61.0,White,Male,18.0,4.0,2.0,1.0
51778,2008,66.0,White,Female,16.0,1.0,2.0,1.0
51779,2008,39.0,White,Female,15.0,1.0,3.0,1.0
51780,2008,67.0,White,Female,18.0,6.0,0.0,1.0
